name,year,km_driven,fuel,seller_type,transmission,owner,selling_price
Mahindra Xylo D4,2014,145000,1,0,0,1,35000
Datsun RediGO AMT 1.0 S,2018,25000,0,0,1,1,30000
Tata Zest Revotron 1.2T XMS,2018,54000,0,1,0,2,40000
Audi A6 2.0 TDI  Design Edition,2014,102354,1,1,1,1,175000
Maruti Zen LX,1999,70000,0,0,0,4,7000
Nissan Sunny XL D,2018,70000,1,0,0,1,50000
Audi Q3 35 TDI Quattro Technology,2017,36000,1,1,1,1,257500
Honda Brio VX,2014,58000,0,1,0,1,34500
Tata Indigo CR4,2013,100000,1,0,0,1,22000
Audi Q5 2.0 TFSI Quattro Premium Plus,2014,62237,0,1,1,1,185000
Hyundai Santro Xing XL eRLX Euro III,2005,90000,0,1,0,2,11499
Maruti 800 AC,1999,100000,0,0,0,2,5000
Honda Jazz Select Edition,2017,14000,0,1,0,1,58500
Ford EcoSport 1.5 TDCi Titanium BSIV,2018,21394,1,1,0,1,95000
Maruti Swift Dzire AMT VXI,2018,13800,0,0,1,1,62500
Hyundai Creta 1.6 SX 1,2017,23000,0,1,1,1,103500
Datsun GO T 0,2015,32686,0,1,0,1,31000
Mahindra Xylo D4,2017,99700,1,0,0,1,60000
Toyota Fortuner 2.8 4WD AT BSIV,2019,5000,1,0,1,1,310000
Honda City i-DTEC SV,2014,49654,1,1,0,1,65000
Hyundai Grand i10 Asta,2016,45457,0,1,0,1,55000
Hyundai Creta 1.6 CRDi SX,2017,39221,1,1,0,1,126000
Hyundai i20 Sportz 1.2,2016,48220,0,1,0,1,66000
Hyundai i20 Sportz 1.2,2017,11114,0,1,0,1,70000
Hyundai Getz 1.5 CRDi GVS,2008,60208,1,1,0,1,23500
Volkswagen Vento 1.5 TDI Highline,2013,80000,1,1,0,1,47500
Mercedes-Benz E-Class 280 CDI Elegance,2008,98600,1,1,1,1,79500
Audi RS7 2015-2019 Sportback Performance,2016,13000,0,1,1,1,890000
Audi Q5 3.0 TDI Quattro Technology,2015,30000,1,1,1,1,320000
MG Hector Smart AT,2019,18000,0,1,1,1,186000
Land Rover Range Rover 4.4 1 LWB Vogue SE,2010,100000,1,1,1,1,420000
Honda City VX CVT,2015,58000,0,1,1,1,85000
Mahindra Xylo D4,2017,85441,1,1,0,1,58500
Mahindra Verito 1.5 D4 BSIV,2015,64541,1,1,0,1,38000
Maruti Swift Dzire VDI,2019,35000,1,0,0,1,65000
Maruti Swift ZXI Plus,2018,30000,0,0,0,1,60000
Nissan Micra Active XV,2017,16267,0,1,0,1,43499
Volkswagen Vento 1.5 TDI Highline,2013,71500,1,1,0,1,52500
BMW 5 Series 520d Luxury Line,2019,12999,1,1,1,1,480000
Chevrolet Aveo U-VA 1.2 LS,2008,80000,0,0,0,1,16000
Maruti Zen Estilo 1.1 LXI BSIII,2007,90000,0,0,0,2,16000
Chevrolet Spark 1.0 LT,2012,28000,0,0,0,1,12500
Mahindra Bolero Power Plus Plus AC BSIV PS,2015,200000,1,0,0,1,43000
Hyundai Creta 1.6 VTVT S,2017,14700,0,0,0,1,90000
Maruti Alto LX,2000,90000,0,0,0,2,6100
Maruti Wagon R LXI BS IV,2017,50000,0,0,0,1,40000
Hyundai Santro Xing XS,2009,100000,0,0,0,2,15000
Volkswagen Polo GT 1.0 TSI,2019,24000,0,0,1,1,95000
Tata Indigo CR4,2013,100000,1,0,0,1,22000
Hyundai Getz GLX,2007,90000,0,0,0,1,11000
Tata Bolt Revotron XM,2015,30000,0,0,0,1,37500
Datsun GO Plus T Option,2017,80000,0,0,0,1,35000
Hyundai i20 Magna 1.4 CRDi (1),2012,92686,1,1,0,2,31000
Tata Indica GLS BS IV,2010,300000,0,0,0,3,9000
Volkswagen Vento 0 Highline,2011,90000,0,0,0,2,35000
Hyundai Santro LS zipPlus,2003,60000,0,0,0,1,10000
Mahindra XUV500 AT W6 2WD,2017,40000,1,0,1,1,130000
Maruti Wagon R LXI,2004,90000,0,0,0,4,7000
Chevrolet Sail Hatchback LT ABS,2013,80000,1,0,0,1,22500
Honda City 1.3 EXI,2002,100000,0,0,0,1,14500
Ford EcoSport 1.5 1 Titanium Plus BSIV,2018,20000,1,0,0,1,93000
Maruti Swift VXI,2019,51000,0,0,0,1,55000
Maruti Alto LX BSIII,2008,120000,0,0,0,2,8500
Hyundai EON Era Plus Sports Edition,2014,55000,0,0,0,1,28000
Hyundai EON Magna Plus,2018,6000,0,0,0,1,36000
Maruti Alto LXi,2011,40000,0,0,0,2,15000
Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,15000,0,0,1,1,90000
Ambassador CLASSIC 1500 DSL AC,2005,50000,1,0,0,2,12000
Fiat Linea T Jet Emotion,2010,90000,0,0,0,2,21500
Renault Scala 1 RxL,2013,38500,1,0,0,1,55000
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,35000,0,0,0,1,77500
Maruti Gypsy King HT BSIV,2001,49359,0,0,0,3,40999
Maruti 800 AC Uniq,2005,70000,0,0,0,2,6500
Maruti Wagon R LXI Minor,2008,90000,0,0,0,2,20000
Maruti Wagon R VXI BS IV,2010,50000,0,0,0,2,24000
Toyota Innova 2.5 VX 8 STR,2012,108731,1,0,0,1,80000
Toyota Innova 2.5 EV 1 MS 7 Str BSIII,2010,120000,1,0,0,1,40000
Tata Sumo Gold EX BSIII,2016,60000,1,0,0,1,50000
Mahindra Renault Logan 1.5 DLX 1,2007,90000,1,0,0,3,15000
Toyota Etios GD,2014,140000,1,0,0,2,50000
Hyundai EON Magna Plus,2014,80000,0,0,0,1,32000
Nissan Micra 1 XV,2013,90000,1,0,0,1,30000
Renault Lodgy Stepway 85PS RXZ 8S,2017,40000,1,0,0,1,65000
Maruti Alto 800 LXI,2018,14000,0,0,0,1,28500
Tata Aria Pleasure 4x2,2012,70000,1,0,0,2,36000
Honda Accord 2.4 MT,2009,55000,0,0,0,2,45000
Maruti Alto LXi,2011,60000,0,0,0,3,17500
Chevrolet Cruze LT,2011,74000,1,0,0,2,35000
Ford Figo Aspire 1.5 TDCi Titanium,2020,45000,1,1,0,1,53000
Honda City i-DTEC ZX,2017,38000,1,1,0,1,102500
Honda BR-V i-DTEC VX MT,2017,24000,1,1,0,1,95000
Honda WR-V i-VTEC VX,2017,29976,0,1,0,1,72500
Honda City i VTEC VX,2017,41000,0,1,0,1,91999
Honda Jazz 1.5 V i DTEC,2018,15000,1,1,0,1,70000
Honda Jazz 1.5 VX i DTEC,2017,36000,1,1,0,1,72500
Honda BR-V i-VTEC VX MT,2017,30646,0,1,0,1,84000
Maruti Wagon R VXI BS IV,2015,23600,0,1,0,1,36500
Honda City i DTEC SV,2014,71318,1,1,0,1,66500
Maruti 800 Std,2003,78098,0,0,0,1,5000
Hyundai EON Era Plus,2014,30000,0,0,0,1,22500
Hyundai i10 Era,2012,45000,0,0,0,2,22999
Hyundai Santro Xing GL,2008,67000,0,0,0,1,14500
Ford Figo Aspire Facelift,2018,14681,1,1,0,1,62400
Hyundai Verna 1.4 VTVT,2015,25000,0,0,0,1,50000
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017,18054,0,1,0,1,75000
Honda City i DTEC VX,2015,40000,1,0,0,1,78500
Hyundai i10 Sportz,2011,30000,0,0,0,1,22500
Hyundai Xcent 1.1 CRDi Base,2017,80000,1,0,0,1,30000
Hyundai i20 Asta 1.4 CRDi,2016,20000,1,0,0,1,68000
Mahindra TUV 300 T8,2016,40000,1,0,0,1,70000
Tata Indigo CS eLS BS IV,2011,120000,1,0,0,1,18000
Ford Fiesta 1.4 SXi TDCi ABS,2008,120000,1,0,0,2,27000
Maruti Swift Dzire VXi,2010,97000,0,0,0,2,37000
Mahindra Xylo H8 ABS with Airbags,2018,70000,1,0,0,1,110000
Hyundai Accent CRDi,2004,120000,1,0,0,2,12000
Skoda Rapid 1.6 TDI PRESTIGE,2013,88000,1,0,0,2,43000
Maruti Swift ZDi,2014,38406,1,1,0,1,55000
Hyundai Santro Xing GLS,2014,54350,0,1,0,1,32000
Maruti Wagon R VXI BS IV,2015,32260,0,1,0,1,39000
Renault Duster 85PS 1 RxE,2014,58231,1,1,0,1,55000
Maruti Swift VXI,2012,59858,0,1,0,1,37000
Maruti Alto LXi BSIII,2010,73350,0,1,0,1,19000
Renault Duster 110PS 1 RxZ,2013,88473,1,1,0,1,50999
Honda City S,2013,96987,0,1,0,1,45000
Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016,77350,1,1,1,1,550000
Maruti Swift Dzire VDI,2015,61187,1,1,0,1,55000
Mahindra Xylo E6,2009,68350,1,1,0,1,40000
Ford EcoSport 1.5 TDCi Titanium BSIV,2015,81150,1,1,0,1,58500
Hyundai Grand i10 1.2 Kappa Asta,2019,30000,0,0,0,1,50000
Maruti Ciaz ZXi,2015,30000,0,0,0,1,80000
Maruti Swift Vdi BSIII,2009,120000,1,0,0,2,26500
Ford Figo 1 Titanium,2012,180000,1,0,0,1,17500
Fiat Palio 1.2 Sport,2007,50000,0,0,0,2,12500
Tata Manza Aqua Quadrajet BS IV,2010,80000,1,0,0,1,16500
Mahindra Verito 1.5 D2 BSIII,2011,280000,1,0,0,1,15000
Hyundai Creta 1.6 CRDi SX Option,2015,90000,1,0,0,2,102500
Toyota Innova 2.5 VX (1) 8 Seater,2014,250000,1,0,0,2,103000
Chevrolet Cruze LT,2012,90000,1,0,0,4,38000
Maruti Swift Dzire LDi,2010,110000,1,0,0,3,25000
Maruti Zen LX,2000,80000,0,0,0,2,8500
Fiat Punto EVO 1.3 Dynamic,2016,35000,1,0,0,1,50000
Hyundai EON Era Plus,2018,15000,0,0,0,1,35000
Maruti Alto LXi BSIII,2010,52000,0,0,0,2,19000
Volkswagen Jetta 1.9 TDI Trendline,2009,140000,1,0,0,1,94000
Maruti Swift VXI,2013,60000,0,0,0,2,47500
Maruti Alto 800 LXI,2018,17000,0,0,0,1,30000
Chevrolet Beat LS,2016,70000,0,0,0,3,25000
Maruti Zen LX,2001,97000,0,0,0,4,9300
Ford Figo 1 ZXI,2012,125000,1,0,0,2,29000
Tata Indica GLS BS IV,2010,300000,0,0,0,3,7500
Mahindra XUV500 W8 2WD,2015,120000,1,0,0,2,100000
Hyundai i20 Asta 1.4 CRDi,2015,87000,1,0,0,1,55000
Fiat Punto 1.3 Emotion,2010,75000,1,0,0,3,28500
Tata Indigo Grand 0,2014,60000,0,0,0,2,24000
Hyundai Creta 1.6 VTVT S,2015,25000,0,0,0,1,85000
Hyundai i20 Active 1.2 SX,2016,26000,0,0,0,1,65000
Maruti Celerio Green VXI,2017,78000,2,0,0,1,36500
Hyundai i20 Active 1.2 SX,2016,26000,0,0,0,1,65000
Chevrolet Sail 1.2 Base,2015,35000,0,0,0,1,26000
Tata Indigo Grand 0,2014,100000,0,0,0,1,25000
Tata New Safari 4X2,2007,80000,0,0,0,2,55000
Maruti Wagon R LXI,2004,90000,0,0,0,4,7000
Chevrolet Sail Hatchback LT ABS,2013,80000,1,0,0,1,22500
Honda City 1.3 EXI,2002,100000,0,0,0,1,14500
Ford EcoSport 1.5 1 Titanium Plus BSIV,2018,20000,1,0,0,1,93000
Maruti Swift VXI,2019,51000,0,0,0,1,55000
Maruti Alto LX BSIII,2008,120000,0,0,0,2,8500
Hyundai EON Era Plus Sports Edition,2014,55000,0,0,0,1,28000
Hyundai EON Magna Plus,2018,6000,0,0,0,1,36000
Maruti Alto LXi,2011,40000,0,0,0,2,15000
Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,15000,0,0,1,1,90000
Ambassador CLASSIC 1500 DSL AC,2005,50000,1,0,0,2,12000
Fiat Linea T Jet Emotion,2010,90000,0,0,0,2,21500
Renault Scala 1 RxL,2013,38500,1,0,0,1,55000
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,35000,0,0,0,1,77500
Maruti Gypsy King HT BSIV,2001,49359,0,0,0,3,40999
Maruti 800 AC Uniq,2005,70000,0,0,0,2,6500
Maruti Wagon R LXI Minor,2008,90000,0,0,0,2,20000
Maruti Wagon R VXI BS IV,2010,50000,0,0,0,2,24000
Toyota Innova 2.5 VX 8 STR,2012,108731,1,0,0,1,80000
Toyota Innova 2.5 EV 1 MS 7 Str BSIII,2010,120000,1,0,0,1,40000
Maruti Wagon R VXI BSIII,2012,40000,0,0,0,2,22999
Ford Ecosport 1.5 DV5 MT Titanium,2014,120000,1,0,0,1,58000
Toyota Corolla H2,2005,100000,0,0,0,4,17500
Maruti Ritz VDi,2012,110000,1,0,0,4,25000
Hyundai EON Magna Plus,2014,80000,0,0,0,1,32000
Nissan Micra 1 XV,2013,90000,1,0,0,1,30000
Mahindra TUV 300 mHAWK100 T8,2017,60000,1,0,0,1,80000
Hyundai Verna SX AT 1,2009,75000,1,1,1,1,24500
Hyundai EON Magna Plus,2018,20000,0,0,0,1,30000
Hyundai Xcent 1.2 CRDi E,2017,80000,1,0,0,1,35000
Maruti Zen LX - BS III,2006,105700,0,0,0,1,7000
Maruti Celerio VXI Optional,2017,14000,0,1,0,1,43099
Chevrolet Spark 1.0,2010,70000,0,0,0,1,8000
Maruti Alto 800 LXI Optional,2019,28000,0,1,0,1,33500
Maruti Eeco 7 Seater Standard BSIV,2017,51000,0,1,0,1,35000
Maruti Alto 800 LXI Opt BSIV,2018,56000,0,1,0,1,31500
Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2019,35000,1,0,1,1,110000
Maruti Esteem Lxi - BSIII,2005,24000,0,0,0,1,8000
Maruti Alto K10 VXI Optional,2014,64000,0,1,0,2,28500
Tata Indigo TDI,2009,120000,1,0,0,3,10000
Maruti Alto LXi,2011,37091,0,0,0,1,22500
Volvo XC 90 D5 Inscription BSIV,2017,80000,1,0,1,1,450000
Maruti Alto K10 VXI,2018,38900,0,0,0,3,32000
Hyundai Creta 1.6 CRDi SX Plus,2016,60000,1,0,0,3,124900
Maruti Wagon R LXI Minor,2008,110000,0,0,0,3,12000
Volkswagen Vento 1 Trendline,2011,100000,1,0,0,2,20000
Hyundai Creta 1.6 CRDi SX,2016,85000,1,0,0,1,115100
Tata Indica Vista Quadrajet LS,2012,140000,1,0,0,1,12000
Renault KWID RXT,2017,20000,0,0,0,1,22000
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017,15000,0,0,0,1,75000
Mahindra TUV 300 T10 Dual Tone,2018,40000,1,0,0,1,78400
Honda Jazz 1.2 S i VTEC,2017,50000,0,0,0,1,50000
Hyundai EON Era Plus,2018,20000,0,0,0,1,35000
Mahindra XUV500 W7 AT BSIV,2018,50000,1,0,1,1,140000
Mahindra Thar CRDe AC,2014,100000,1,0,0,2,60000
Hyundai Grand i10 1.2 Kappa Magna BSIV,2019,9400,0,0,0,1,52500
Ford EcoSport 1.5 1 Titanium Plus BSIV,2017,12000,1,0,0,1,93000
Maruti Eeco 5 STR With AC Plus HTR 2,2017,14100,2,1,0,1,44000
Maruti Celerio ZXI,2016,21000,0,1,0,1,43499
Hyundai i10 Magna,2011,28000,0,1,0,1,25000
Maruti Ertiga SHVS ZDI Plus,2017,35000,1,1,0,1,94000
Hyundai Verna 1.6 CRDi AT SX,2017,31000,1,1,1,1,105000
Maruti Ertiga SHVS ZDI,2016,58000,1,1,0,1,82500
Maruti Wagon R VXI Minor,2012,25000,0,0,0,1,22999
Hyundai i20 1.2 Asta,2011,72000,0,1,0,1,37500
Maruti Ertiga ZDI,2013,89000,1,1,0,1,64000
Toyota Innova 2.5 V 1 8-seater,2012,160000,1,1,0,1,80000
Ford Figo 0 ZXI,2012,30000,0,0,0,3,13000
Hyundai i10 Sportz 1.1L,2014,37555,0,1,0,1,30000
Maruti Wagon R VXI BS IV,2018,14000,0,1,0,1,44000
Maruti Ertiga VXI 2,2014,56600,2,1,0,1,59500
Mahindra Scorpio EX,2013,110000,1,0,0,1,45000
Maruti Vitara Brezza VDi Option,2017,50000,1,0,0,1,69000
Maruti Alto 800 VXI,2019,5000,0,0,0,1,30000
Chevrolet Sail 1.2 Base,2014,100000,0,0,0,2,17000
Toyota Etios Liva GD SP,2012,120000,1,0,0,1,28000
Maruti Swift VXI BSIII,2009,67580,0,0,0,2,22000
Hyundai Santro Xing GLS,2009,100000,0,0,0,3,14000
Maruti Esteem Lxi,2004,60000,0,0,0,1,4500
Ford Figo 1 Titanium,2014,125000,1,0,0,2,20000
Mahindra Scorpio 2.6 Turbo 7 Str,2008,120000,1,0,0,2,32500
Hyundai Verna CRDi SX,2010,130000,1,0,0,2,30000
Maruti 800 AC,2009,250000,0,0,0,2,12000
Hyundai Creta 1.6 CRDi SX,2016,52600,1,0,0,1,53500
Honda City i DTEC S,2014,82000,1,0,0,1,52000
Hyundai Grand i10 1.2 Kappa Magna AT,2017,19890,0,1,1,1,55000
Mahindra Verito Vibe 1.5 dCi D6,2015,40000,1,0,0,1,28000
Nissan Sunny XL D,2013,78000,1,1,0,1,22500
Ford EcoSport 1.5 0 Titanium Plus AT BSIV,2015,48238,0,2,1,1,75000
Hyundai i20 1.2 Magna Executive,2016,38365,0,1,0,1,53500
Mahindra XUV500 W10 1.99 mHawk,2016,23670,1,2,0,1,125000
Maruti Baleno Zeta 1.2,2017,49834,0,2,0,1,65000
Honda Brio S MT,2013,57353,0,2,0,1,29500
Maruti Swift DDiS VDI,2015,68308,1,2,0,1,48000
Honda City i DTEC SV,2015,63240,1,2,0,1,57500
Mahindra Scorpio 1.99 S4,2016,60000,1,0,0,1,50999
Maruti Alto LXi,2008,100000,0,0,0,1,6900
Tata Manza Aura Safire BS IV,2013,60000,0,0,0,1,20000
Toyota Innova 2.5 GX 8 STR BSIV,2012,90000,1,0,0,1,44900
Tata Harrier XE,2020,1000,1,0,0,1,42600
Ford Ecosport 1.5 0 Ambiente,2017,6000,0,0,0,1,65000
Tata Tiago 1.05 Revotorq XM,2017,50000,1,0,0,1,26000
Mahindra Bolero Power Plus Plus AC BSIV PS,2015,90000,1,0,0,3,29500
Maruti Eeco 5 Seater AC BSIV,2017,30000,0,1,0,1,26000
Tata Indica Vista Quadrajet LS,2012,140000,1,0,0,1,12000
Hyundai Verna SX,2007,65000,0,1,0,1,15500
Honda Jazz 1.5 VX i DTEC,2015,38000,1,0,0,1,45000
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,80000,1,0,0,1,32000
Hyundai Verna i (0),2007,50000,0,0,0,2,12300
Hyundai Santro Xing XO,2006,110000,0,0,0,1,8000
Maruti SX4 Celebration 0,2012,90000,0,0,0,2,22000
Hyundai i20 Active S 1,2018,37000,1,1,0,1,65000
Maruti Alto 800 LXI,2018,30000,0,1,0,1,28500
Honda Amaze V CVT 0 BSIV,2018,26000,0,1,1,1,72500
Tata Indica Vista Aqua 1.2 Safire BSIV,2010,128000,0,0,0,1,9700
Maruti Ciaz ZXi,2016,30000,0,1,0,1,62500
Hyundai i20 Active SX 0,2016,23000,0,1,0,1,55000
Tata Indigo CR4,2012,120000,1,0,0,1,13000
Hyundai i10 Magna,2012,40000,0,1,0,1,24000
Nissan Terrano XL 85 PS,2014,27000,1,1,0,1,60000
Tata New Safari DICOR 2.2 EX 4x2,2012,65000,1,1,0,1,35000
Hyundai EON Magna Plus,2015,32000,0,1,0,1,24500
Maruti Swift 1.3 VXi,2009,52536,0,0,0,1,19900
Mahindra Xylo E4,2011,100000,1,0,0,2,33000
Maruti Ritz VXI,2009,80000,0,0,0,1,15000
Hyundai Creta 1.6 CRDi SX,2016,90000,1,0,0,1,92799
Maruti Zen LXI,2003,60000,0,0,0,4,7000
Hyundai Xcent 1.2 CRDi SX,2015,55000,1,1,0,1,39900
Maruti Swift VDI Optional,2015,90000,1,0,0,1,35000
Mahindra Scorpio 2.6 CRDe,2006,50000,1,0,0,2,12500
Hyundai Santro Xing XS,2008,90000,0,0,0,2,15000
Hyundai EON Era Plus,2015,25000,0,0,0,1,25000
Hyundai Verna 1.6 SX CRDi (O),2014,61000,1,1,0,1,67500
Maruti S-Cross Alpha DDiS 200 SH,2018,30000,1,0,0,1,95000
Maruti Eeco 5 STR With AC Plus HTR 2,2018,45000,2,0,0,1,40999
Fiat Linea Emotion (1),2011,60000,1,0,0,1,22500
Honda Civic 1.8 V MT,2008,75000,0,0,0,2,35000
Tata Indica LSI,2005,140000,0,0,0,3,5111
Chevrolet Sail 1.3 LS,2013,56000,1,1,0,1,29000
Toyota Camry Hybrid,2006,62000,4,1,1,2,31000
Hyundai Verna CRDi SX,2007,58000,1,1,0,2,21200
Skoda Octavia Elegance 2.0 TDI AT,2013,49000,1,1,1,2,90000
Chevrolet Beat 1 LT,2011,56000,1,1,0,2,22100
Toyota Innova 2.5 G (1) 7 Seater,2013,73000,1,1,0,1,67500
Honda Amaze S i-Dtech,2014,69000,1,1,0,1,42100
Maruti SX4 Zxi BSIII,2008,10000,0,0,0,1,35000
Hyundai Accent Executive 2,2010,110000,2,0,0,1,14000
Skoda Octavia Ambiente 1.9 TDI MT,2002,116000,1,0,0,2,9000
Honda City Edge Edition 1 SV,2018,40000,1,0,0,1,83000
Maruti Wagon R LXI Minor,2009,30000,0,0,0,1,18000
Maruti Swift Vdi BSIII,2009,109000,1,0,0,2,21000
Maruti SX4 S Cross DDiS 320 Zeta,2017,90000,1,0,0,1,70000
Tata Nano Cx BSIII,2014,7000,0,0,0,2,4500
Tata Indigo LX,2012,120000,1,0,0,1,12500
Hyundai Verna 1.6 VTVT S,2017,64916,0,0,0,1,53000
Ford Ecosport 1.5 DV5 MT Trend,2018,37161,1,1,0,1,80000
Maruti Baleno Zeta 1.2,2016,15000,0,0,0,1,58000
Audi Q3 2.0 TDI Quattro Premium Plus,2012,118000,1,0,1,2,140000
Renault KWID 1.0 RXL,2018,50852,0,0,0,1,30000
Renault KWID RXT Optional,2016,30000,0,0,0,1,30000
Maruti Ciaz ZDi SHVS,2015,77000,1,0,0,1,70000
Nissan Sunny XL,2012,70000,0,0,0,3,25000
Chevrolet Tavera Neo 3 9 Str BSIII,2016,120000,1,0,0,1,50000
Honda Accord 2.4 AT,2009,40000,0,0,1,3,42800
Tata Harrier XZ BSIV,2019,33000,1,0,0,1,140000
Hyundai EON Era Plus,2013,53500,0,0,0,3,21900
Maruti Ertiga SHVS LDI,2017,40000,1,0,0,1,50000
Honda City i DTEC S,2014,82000,1,0,0,1,52000
Mahindra Scorpio 1.99 S4,2016,60000,1,0,0,1,50999
Maruti Baleno Alpha 1.2,2019,24000,0,0,0,1,55600
Tata Indigo Grand Dicor,2014,120000,1,0,0,1,22500
Honda Amaze EX i-Dtech,2013,65000,1,1,0,1,32500
Maruti Swift VDI,2013,65000,1,1,0,1,36500
Hyundai Creta 1.6 CRDi SX Plus,2015,84000,1,1,0,1,85000
Toyota Etios GD SP,2013,75000,1,1,0,1,35000
Maruti Swift VDI,2007,50000,1,1,0,1,22500
Maruti Alto LX,2011,50000,0,0,0,1,13500
Maruti Wagon R LXI Minor,2007,49000,0,1,0,1,14000
Maruti SX4 S Cross DDiS 320 Delta,2016,560000,1,1,0,1,66500
Renault KWID RXT,2015,14365,0,1,0,1,27500
Toyota Fortuner 2.8 4WD AT BSIV,2017,41000,1,0,1,1,275000
Hyundai Verna 1.6 SX,2013,65000,1,1,0,1,48499
Maruti Ciaz VDi Option SHVS,2015,65000,1,1,0,1,56500
Maruti Swift Dzire VDI,2013,61083,1,1,0,1,42500
Toyota Innova 2.5 VX (1) 8 Seater,2013,75000,1,0,0,1,92500
Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012,72000,1,1,0,1,56500
Renault Duster 110PS 1 RxL,2014,65000,1,1,0,1,52500
Honda City 1.5 S MT,2010,60000,0,0,0,1,40999
Tata Tigor 1.2 Revotron XZ Option,2018,5000,0,0,0,1,57000
Maruti SX4 Zxi BSIII,2007,80000,0,0,0,3,16000
Maruti Ciaz ZDi Plus SHVS,2017,51500,1,0,0,2,74900
Maruti Swift Dzire VDi,2010,120000,1,0,0,3,30000
Ford EcoSport 1.5 1 Titanium Plus BSIV,2014,79800,1,1,0,1,55000
Ford EcoSport 1.5 1 Titanium Plus BSIV,2015,97000,1,1,0,2,55000
Ford Ecosport 1.5 1 Titanium Plus,2019,6590,1,1,0,1,125000
Ford Figo Aspire 1.5 TDCi Titanium,2017,49957,1,1,0,1,70000
Ford Figo 1.5 Sports Edition MT,2017,43235,1,1,0,1,60000
Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018,50699,1,1,0,1,92500
Ford Endeavour 3.2 Titanium AT 4X4,2016,126000,1,1,1,1,180000
Ford Figo Aspire 1.5 TDCi Titanium Plus,2015,140730,1,1,0,2,45999
Hyundai i20 Active 1.2 SX,2015,46000,0,0,0,1,56500
Hyundai EON Era Plus,2013,80000,0,0,0,3,17000
Toyota Qualis FS B3,2001,256000,1,1,0,1,15000
Mahindra Scorpio VLX 2WD BSIII,2008,120000,1,0,0,1,29500
Hyundai i20 Active 1.4 SX,2018,40000,1,0,0,1,81999
Hyundai Elite i20 1 Asta Option,2019,40000,1,0,0,1,81999
Maruti Ritz VXi,2015,40000,0,0,0,1,32000
Ford Ecosport 1.5 DV5 MT Titanium,2015,135000,1,0,0,2,55000
Mahindra Bolero 2011-2019 SLX,2015,50000,1,0,0,1,55000
Volkswagen Ameo 1.5 TDI Comfortline,2017,98000,1,0,0,1,59000
Toyota Innova 2.5 VX (1) 8 Seater,2014,70000,1,0,0,1,105000
Honda City i DTec V,2017,50000,1,0,0,1,95000
Honda City i-DTEC VX,2017,30000,1,0,0,1,100000
Nissan Terrano XE 85 PS,2013,120000,1,0,0,1,50000
Fiat Punto EVO 1.3 Emotion,2017,70000,1,0,0,1,45000
Maruti Swift Dzire VDI Optional,2017,35000,1,0,0,1,72000
Maruti Celerio VDi,2015,70000,1,0,0,2,39000
Mahindra Thar 4X2,2014,35000,1,0,0,1,50000
Toyota Fortuner 2.7 2WD AT,2016,70000,0,0,1,2,250000
Hyundai i20 1.4 Asta Option,2017,50000,1,0,0,1,78000
Maruti Swift Dzire ZDI,2015,90000,1,0,0,2,48499
Volkswagen Vento 1 Highline,2012,90000,1,0,0,2,42000
Mahindra XUV500 W10 AWD,2015,70000,1,0,0,1,122500
Tata Indica Vista TDI LX,2015,50000,1,0,0,2,35000
Mahindra Verito 1.5 D4 BSIV,2015,120000,1,0,0,3,35000
Toyota Innova 2.5 G (1) 8 Seater BS IV,2011,230000,1,0,0,1,80000
Hyundai Santro Xing XG AT,2004,70000,0,0,1,2,12500
Tata Indica V2 DLS BSII,2010,100000,1,0,0,3,7500
Mahindra KUV 100 G80 K4 Plus,2018,15000,0,0,0,1,50999
Tata Indigo Classic Dicor,2014,80000,1,0,0,3,21500
Hyundai Grand i10 1.2 CRDi Asta,2018,25000,1,0,0,1,46500
Maruti Baleno Alpha 1.2,2017,52000,0,1,0,1,62500
Hyundai Grand i10 CRDi Magna,2017,66000,1,1,0,1,49000
Maruti Ertiga SHVS ZDI,2017,64000,1,1,0,1,88000
Hyundai Santro Xing GL Plus,2013,49000,0,0,0,1,29000
Tata Sumo GX TC 7 Str BSIII,2006,100000,1,0,0,2,11599
Maruti Vitara Brezza LDi Option,2017,72000,1,1,0,1,68500
Honda Jazz S,2009,50000,0,0,0,1,30000
Hyundai i20 1.4 Sportz,2017,44000,1,1,0,1,68000
Maruti Swift Dzire VDI,2014,101000,1,1,0,1,48000
Maruti Swift VDI,2016,55000,1,1,0,1,63000
Honda City 1.5 GXI,2007,115000,0,1,0,2,19000
Maruti Swift VDI,2015,100000,1,1,0,1,50000
Volkswagen Jetta 2.0L TDI Comfortline,2014,52000,1,1,0,2,85000
Maruti SX4 ZDI,2011,105000,1,1,0,1,35000
Renault Duster 85PS 1 RxE,2013,170000,1,1,0,1,42500
Maruti Swift VDI BSIV,2015,105000,1,1,0,1,49500
